id,area_id,waste_type,rule_type,weekdays,nth_weeks,note,created_at,updated_at
4938,988,PLASTIC,WEEKDAY,SAT,,추가정보: 6가 18번(오모리에키마에 주택),2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4939,988,CAN_BOTTLE,WEEKDAY,SAT,,추가정보: 6가 18번(오모리에키마에 주택),2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4940,988,PAPER,WEEKDAY,SAT,,추가정보: 6가 18번(오모리에키마에 주택),2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4941,989,BURNABLE,WEEKDAY,"TUE,FRI",,추가정보: 6가 18번 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4942,989,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3",추가정보: 6가 18번 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4943,989,PLASTIC,WEEKDAY,SAT,,추가정보: 6가 18번 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4944,989,CAN_BOTTLE,WEEKDAY,SAT,,추가정보: 6가 18번 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4945,989,PAPER,WEEKDAY,SAT,,추가정보: 6가 18번 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5070,1014,PAPER,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4946,990,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4947,990,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4948,990,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4949,990,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4950,990,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4951,991,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4952,991,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4953,991,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4954,991,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4955,991,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4956,992,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4957,992,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4958,992,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4959,992,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4960,992,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4961,993,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4962,993,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4963,993,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4964,993,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4965,993,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4966,994,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4967,994,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4968,994,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4969,994,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4970,994,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4971,995,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4972,995,NON_BURNABLE,NTH_WEEKDAY,FRI,"2,4","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4973,995,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4974,995,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4975,995,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4976,996,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4977,996,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4978,996,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4979,996,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4980,996,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4981,997,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4982,997,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4983,997,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4984,997,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4985,997,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4986,998,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4987,998,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4988,998,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4989,998,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4990,998,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4991,999,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4992,999,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4993,999,PLASTIC,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4994,999,CAN_BOTTLE,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4995,999,PAPER,WEEKDAY,MON,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4996,1000,BURNABLE,WEEKDAY,"MON,WED,FRI",,추가정보: 1~39호동 해당,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4997,1000,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",추가정보: 1~39호동 해당,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
4998,1000,PLASTIC,WEEKDAY,MON,,추가정보: 1~39호동 해당,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5001,1001,BURNABLE,WEEKDAY,"TUE,THU,SAT",,추가정보: 1~39호동 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5002,1001,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",추가정보: 1~39호동 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5003,1001,PLASTIC,WEEKDAY,MON,,추가정보: 1~39호동 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5004,1001,CAN_BOTTLE,WEEKDAY,MON,,추가정보: 1~39호동 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5005,1001,PAPER,WEEKDAY,MON,,추가정보: 1~39호동 이외 전역,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5006,1002,BURNABLE,WEEKDAY,"WED,SAT",,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5007,1002,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5008,1002,PLASTIC,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5009,1002,CAN_BOTTLE,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5010,1002,PAPER,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5011,1003,BURNABLE,WEEKDAY,"WED,SAT",,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5012,1003,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5013,1003,PLASTIC,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5014,1003,CAN_BOTTLE,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5015,1003,PAPER,WEEKDAY,FRI,,추가정보: 40~69호동 와카쿠사소 포함,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5016,1004,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5017,1004,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5018,1004,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5019,1004,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5020,1004,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5021,1005,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5022,1005,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5023,1005,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5024,1005,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5025,1005,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5026,1006,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5027,1006,NON_BURNABLE,NTH_WEEKDAY,MON,"1,3","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5028,1006,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5029,1006,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5030,1006,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5031,1007,BURNABLE,WEEKDAY,"WED,SAT",,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5032,1007,NON_BURNABLE,NTH_WEEKDAY,MON,"2,4","불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5033,1007,PLASTIC,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5034,1007,CAN_BOTTLE,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5035,1007,PAPER,WEEKDAY,THU,,"불연: 도자기, 유리, 금속 . 5번째 주 수거 없음",2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5036,1008,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5037,1008,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5038,1008,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5039,1008,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5040,1008,PAPER,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5041,1009,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5042,1009,NON_BURNABLE,NTH_WEEKDAY,WED,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5043,1009,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5044,1009,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5045,1009,PAPER,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5046,1010,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5047,1010,NON_BURNABLE,NTH_WEEKDAY,WED,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5048,1010,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5049,1010,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5050,1010,PAPER,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5051,1011,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5052,1011,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5053,1011,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5054,1011,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5055,1011,PAPER,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5056,1012,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5057,1012,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5058,1012,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5059,1012,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5060,1012,PAPER,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5061,1013,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5062,1013,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5063,1013,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5064,1013,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5065,1013,PAPER,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5071,1015,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5072,1015,NON_BURNABLE,NTH_WEEKDAY,FRI,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5073,1015,PLASTIC,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5074,1015,CAN_BOTTLE,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5075,1015,PAPER,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5076,1016,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5077,1016,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5078,1016,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5079,1016,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5080,1016,PAPER,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5081,1017,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5082,1017,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5083,1017,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5084,1017,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5085,1017,PAPER,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5086,1018,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5087,1018,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5088,1018,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5089,1018,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5090,1018,PAPER,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5091,1019,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5092,1019,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5093,1019,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5094,1019,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5095,1019,PAPER,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5096,1020,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5097,1020,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5098,1020,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5099,1020,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5100,1020,PAPER,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5101,1021,BURNABLE,WEEKDAY,"MON,THU",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5102,1021,NON_BURNABLE,NTH_WEEKDAY,TUE,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5103,1021,PLASTIC,WEEKDAY,WED,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5104,1021,CAN_BOTTLE,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5105,1021,PAPER,WEEKDAY,SAT,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5106,1022,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5107,1022,NON_BURNABLE,NTH_WEEKDAY,SAT,"1,3",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5108,1022,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5109,1022,CAN_BOTTLE,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5110,1022,PAPER,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5111,1023,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5112,1023,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5113,1023,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5114,1023,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5115,1023,PAPER,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5116,1024,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5117,1024,NON_BURNABLE,NTH_WEEKDAY,WED,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5118,1024,PLASTIC,WEEKDAY,THU,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5119,1024,CAN_BOTTLE,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5120,1024,PAPER,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5121,1025,BURNABLE,WEEKDAY,"TUE,FRI",,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5122,1025,NON_BURNABLE,NTH_WEEKDAY,SAT,"2,4",,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
5123,1025,PLASTIC,WEEKDAY,MON,,,2026-01-28 01:49:34.664769,2026-01-28 01:49:34.664769
